age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,pdays,previous,poutcome,y
44,management,married,tertiary,no,13853,yes,no,cellular,18,1329,3,-1,0,unknown,no
30,management,single,tertiary,no,3967,yes,no,unknown,23,534,1,-1,0,unknown,no
30,technician,single,tertiary,no,198,yes,no,cellular,16,308,1,-1,0,unknown,no
47,admin.,married,secondary,no,-245,yes,no,cellular,17,91,1,-1,0,unknown,no
33,technician,single,secondary,no,1500,no,no,cellular,7,133,4,-1,0,unknown,no
30,technician,married,secondary,no,574,no,no,cellular,13,394,4,-1,0,unknown,no
47,admin.,divorced,secondary,no,0,no,no,cellular,3,335,1,-1,0,unknown,no
35,technician,married,tertiary,no,2188,yes,no,unknown,3,680,2,-1,0,unknown,no
44,management,single,tertiary,no,295,yes,no,unknown,12,103,8,-1,0,unknown,no
43,management,married,secondary,no,1424,yes,no,cellular,25,39,3,-1,0,unknown,no
45,services,married,secondary,no,1381,yes,no,unknown,8,269,1,-1,0,unknown,no
29,blue-collar,married,secondary,no,1074,no,no,cellular,2,153,1,-1,0,unknown,no
28,blue-collar,single,secondary,no,0,yes,no,cellular,8,191,3,-1,0,unknown,no
34,management,married,tertiary,no,297,yes,no,cellular,26,63,4,-1,0,unknown,no
34,admin.,married,secondary,no,580,yes,yes,cellular,11,228,1,-1,0,unknown,no
48,blue-collar,married,primary,no,559,yes,no,unknown,15,1231,2,-1,0,unknown,no
48,management,married,tertiary,no,0,no,no,cellular,27,203,7,-1,0,unknown,no
40,management,single,tertiary,no,2784,yes,no,unknown,19,181,1,-1,0,unknown,no
41,technician,married,secondary,no,1822,no,yes,cellular,31,391,1,-1,0,unknown,no
38,services,divorced,secondary,no,-345,yes,no,unknown,28,177,2,-1,0,unknown,no
43,self-employed,married,secondary,no,2940,no,no,cellular,29,108,1,-1,0,unknown,no
55,retired,married,primary,no,-90,yes,yes,unknown,7,634,2,-1,0,unknown,no
47,entrepreneur,married,tertiary,no,0,no,no,cellular,16,261,2,-1,0,unknown,yes
29,admin.,single,secondary,no,315,yes,no,unknown,2,121,4,-1,0,unknown,no
43,admin.,married,secondary,no,352,no,yes,cellular,31,165,4,-1,0,unknown,no
51,technician,married,secondary,no,330,yes,no,unknown,13,72,4,-1,0,unknown,no
44,technician,married,unknown,no,185,yes,yes,unknown,8,63,1,-1,0,unknown,no
58,retired,married,secondary,no,19,no,yes,cellular,15,106,3,-1,0,unknown,no
45,management,married,secondary,no,424,yes,yes,cellular,12,216,5,-1,0,unknown,no
31,admin.,single,secondary,no,160,yes,yes,unknown,20,233,2,-1,0,unknown,no
31,admin.,married,secondary,no,413,yes,no,unknown,14,574,2,-1,0,unknown,no
44,blue-collar,married,secondary,no,78,yes,no,unknown,12,253,2,-1,0,unknown,no
37,housemaid,married,secondary,no,942,no,no,unknown,17,79,1,-1,0,unknown,no
35,management,single,tertiary,no,556,no,no,cellular,28,52,8,-1,0,unknown,no
47,management,married,tertiary,no,2261,no,no,cellular,31,87,2,-1,0,unknown,no
39,blue-collar,married,primary,no,800,yes,no,cellular,13,53,5,175,6,failure,no
44,entrepreneur,married,secondary,no,860,yes,yes,cellular,6,96,2,295,5,failure,no
31,services,single,secondary,no,0,yes,no,unknown,26,223,2,-1,0,unknown,no
48,unemployed,married,secondary,no,3287,yes,yes,cellular,20,242,2,307,1,failure,no
42,technician,divorced,tertiary,no,343,no,no,cellular,25,87,4,-1,0,unknown,no
29,admin.,single,secondary,no,-349,yes,no,cellular,15,233,4,-1,0,unknown,no
37,blue-collar,married,unknown,no,557,no,no,cellular,31,47,2,-1,0,unknown,no
44,blue-collar,married,primary,no,0,yes,no,telephone,5,408,2,350,1,failure,no
41,services,married,secondary,no,205,yes,no,unknown,8,91,1,-1,0,unknown,no
44,management,married,tertiary,no,170,no,no,cellular,4,94,1,-1,0,unknown,no
31,technician,single,secondary,no,87,yes,no,unknown,19,259,3,-1,0,unknown,no
83,retired,married,tertiary,no,6236,no,no,cellular,2,283,2,-1,0,unknown,no
30,admin.,married,secondary,no,187,yes,no,cellular,7,56,1,170,1,failure,no
40,blue-collar,married,primary,yes,11,yes,yes,unknown,5,83,3,-1,0,unknown,no
33,management,married,tertiary,no,2441,yes,yes,cellular,19,154,1,-1,0,unknown,no
38,management,single,tertiary,no,1495,yes,no,cellular,30,339,2,-1,0,unknown,no
41,entrepreneur,married,tertiary,no,367,no,yes,cellular,9,13,5,-1,0,unknown,no
28,blue-collar,single,primary,no,-457,yes,no,unknown,15,43,9,-1,0,unknown,no
32,admin.,married,tertiary,no,653,no,no,cellular,2,84,1,-1,0,unknown,yes
33,entrepreneur,married,tertiary,no,595,no,no,cellular,7,22,2,-1,0,unknown,no
41,management,married,tertiary,no,0,yes,no,cellular,23,285,3,-1,0,unknown,no
29,management,divorced,tertiary,no,607,yes,yes,unknown,8,240,3,-1,0,unknown,no
31,services,divorced,secondary,no,1656,yes,no,unknown,9,208,3,-1,0,unknown,no
41,management,married,secondary,no,23,no,yes,cellular,21,59,1,-1,0,unknown,no
35,blue-collar,married,unknown,no,-205,yes,no,unknown,23,147,14,-1,0,unknown,no
51,blue-collar,married,primary,yes,-17,no,no,cellular,27,134,6,-1,0,unknown,no
45,admin.,married,secondary,no,25,yes,no,unknown,28,82,4,-1,0,unknown,no
34,blue-collar,married,secondary,no,463,yes,no,cellular,18,11,11,360,4,failure,no
34,management,married,tertiary,no,1036,yes,no,cellular,2,78,4,103,7,failure,no
50,blue-collar,married,primary,no,156,yes,no,unknown,7,117,3,-1,0,unknown,no
53,admin.,divorced,secondary,no,-112,no,no,unknown,19,394,1,-1,0,unknown,no
53,self-employed,married,tertiary,no,2013,no,no,cellular,19,268,14,-1,0,unknown,no
40,admin.,single,secondary,no,0,no,no,cellular,6,290,1,-1,0,unknown,no
39,technician,divorced,tertiary,no,113,yes,yes,cellular,2,1012,2,-1,0,unknown,no
40,technician,single,tertiary,no,825,yes,no,cellular,20,38,1,335,1,other,no
49,self-employed,single,tertiary,no,-341,no,yes,cellular,18,920,2,-1,0,unknown,no
39,admin.,single,secondary,no,1661,no,yes,cellular,8,431,1,-1,0,unknown,no
35,services,married,secondary,no,629,no,yes,cellular,8,518,2,-1,0,unknown,no
27,services,married,secondary,no,891,yes,no,cellular,18,240,1,-1,0,unknown,no
33,services,married,tertiary,no,1275,yes,no,cellular,18,191,1,-1,0,unknown,no
33,admin.,married,secondary,no,616,no,no,cellular,6,250,3,-1,0,unknown,yes
50,management,single,tertiary,no,1200,no,no,cellular,14,904,3,-1,0,unknown,yes
49,admin.,married,tertiary,no,6574,no,no,cellular,8,138,3,-1,0,unknown,yes
47,technician,divorced,tertiary,no,8422,no,no,cellular,8,200,4,-1,0,unknown,no
30,blue-collar,married,secondary,no,9,yes,no,unknown,20,184,1,-1,0,unknown,no
44,services,divorced,secondary,no,240,yes,no,unknown,8,155,2,-1,0,unknown,no
31,management,married,tertiary,no,1755,yes,no,unknown,21,588,2,-1,0,unknown,no
41,management,married,tertiary,no,2665,yes,no,cellular,29,112,1,183,10,other,no
48,blue-collar,married,primary,no,574,no,no,cellular,5,348,1,-1,0,unknown,no
37,management,married,tertiary,no,-491,yes,no,cellular,5,80,2,-1,0,unknown,no
39,technician,single,secondary,no,122,yes,no,unknown,2,158,1,-1,0,unknown,no
48,technician,married,secondary,no,141,yes,yes,unknown,6,424,1,-1,0,unknown,no
48,technician,married,secondary,no,147,no,no,unknown,6,142,3,-1,0,unknown,no
33,student,single,unknown,no,2321,no,no,cellular,2,308,1,109,4,failure,no
28,entrepreneur,married,tertiary,no,59,no,no,cellular,3,330,3,190,6,failure,no
58,management,married,tertiary,no,591,yes,no,cellular,30,233,3,-1,0,unknown,no
49,unemployed,married,tertiary,no,-471,yes,no,cellular,20,77,3,185,7,failure,no
48,management,married,unknown,no,1103,yes,no,unknown,15,52,1,-1,0,unknown,no
36,blue-collar,married,primary,no,38,yes,yes,cellular,13,285,2,335,1,other,no
36,services,divorced,tertiary,no,58,yes,no,cellular,28,29,13,-1,0,unknown,no
53,technician,married,secondary,no,910,no,no,cellular,17,156,1,-1,0,unknown,no
54,retired,married,primary,no,11,yes,yes,cellular,18,48,10,-1,0,unknown,no
48,self-employed,divorced,tertiary,no,103,no,yes,cellular,25,135,1,-1,0,unknown,no
48,admin.,single,secondary,no,96,yes,no,unknown,8,255,1,-1,0,unknown,no
39,housemaid,married,primary,no,0,yes,no,telephone,16,129,6,-1,0,unknown,no
56,blue-collar,married,primary,no,373,yes,no,unknown,27,269,1,-1,0,unknown,no
37,technician,single,tertiary,no,3943,no,no,cellular,19,37,1,-1,0,unknown,no
50,admin.,single,secondary,no,1318,no,yes,unknown,24,146,3,-1,0,unknown,no
26,student,single,secondary,no,0,no,no,cellular,2,1223,2,-1,0,unknown,yes
32,technician,married,tertiary,no,3939,no,no,cellular,8,209,2,-1,0,unknown,no
24,management,single,secondary,no,653,yes,no,unknown,27,247,3,-1,0,unknown,no
36,blue-collar,married,secondary,no,708,yes,no,telephone,21,43,1,-1,0,unknown,no
31,self-employed,married,tertiary,no,1015,no,no,cellular,8,112,2,-1,0,unknown,no
47,services,married,secondary,no,24,no,yes,cellular,7,95,2,-1,0,unknown,no
42,technician,married,secondary,no,-470,yes,yes,cellular,23,185,10,-1,0,unknown,no
50,services,divorced,secondary,no,339,yes,no,cellular,7,43,3,-1,0,unknown,no
33,self-employed,divorced,secondary,no,892,yes,no,unknown,21,316,1,-1,0,unknown,no
52,technician,married,secondary,no,172,yes,yes,cellular,8,75,2,-1,0,unknown,no
32,technician,married,secondary,no,1119,no,no,cellular,19,371,2,-1,0,unknown,no
37,blue-collar,married,primary,no,1021,no,no,unknown,9,173,1,-1,0,unknown,no
22,services,single,secondary,no,250,yes,no,cellular,18,117,3,-1,0,unknown,no
56,blue-collar,divorced,primary,no,0,no,no,unknown,20,134,10,-1,0,unknown,no
34,technician,divorced,tertiary,no,1242,yes,no,unknown,29,578,3,-1,0,unknown,no
29,student,single,secondary,no,181,yes,no,cellular,23,180,1,-1,0,unknown,no
48,blue-collar,married,secondary,no,4259,no,no,cellular,31,84,7,-1,0,unknown,no
29,blue-collar,married,secondary,no,76,yes,no,cellular,6,198,3,-1,0,unknown,no
42,management,married,tertiary,no,372,yes,no,cellular,4,153,3,1,2,success,yes
38,technician,married,tertiary,no,334,yes,no,cellular,13,139,2,-1,0,unknown,no
31,unemployed,single,secondary,no,0,no,no,cellular,20,324,5,-1,0,unknown,no
30,admin.,married,secondary,no,60,no,yes,cellular,25,61,2,-1,0,unknown,no
36,management,married,secondary,no,-267,no,no,cellular,21,368,2,-1,0,unknown,no
56,management,married,primary,no,0,no,no,unknown,5,153,2,-1,0,unknown,no
36,admin.,divorced,secondary,no,356,yes,no,cellular,7,244,3,313,1,failure,no
41,management,married,tertiary,no,0,no,no,cellular,11,1242,5,-1,0,unknown,yes
41,management,married,tertiary,no,-4,yes,no,cellular,8,72,1,368,1,failure,no
36,management,married,tertiary,no,635,yes,no,cellular,18,359,1,-1,0,unknown,no
53,blue-collar,married,primary,no,570,no,no,cellular,20,158,4,-1,0,unknown,no
30,services,married,secondary,no,-95,yes,yes,unknown,26,306,3,-1,0,unknown,no
37,technician,married,secondary,no,0,yes,yes,cellular,15,101,3,-1,0,unknown,no
31,admin.,divorced,tertiary,no,146,yes,no,unknown,16,297,1,-1,0,unknown,no
30,blue-collar,married,secondary,no,363,yes,no,unknown,28,132,1,-1,0,unknown,no
74,retired,married,secondary,no,921,no,no,telephone,17,394,2,-1,0,unknown,yes
32,admin.,single,secondary,no,620,no,no,cellular,17,211,2,343,3,failure,no
46,management,single,tertiary,no,-867,yes,yes,unknown,21,222,5,-1,0,unknown,no
52,blue-collar,married,secondary,no,7180,yes,no,cellular,13,276,1,364,1,success,no
43,unknown,single,primary,no,433,no,no,unknown,4,45,1,-1,0,unknown,no
50,services,married,primary,no,1132,yes,no,unknown,29,117,1,-1,0,unknown,no
28,technician,single,tertiary,no,372,yes,yes,cellular,15,201,3,294,2,success,no
32,technician,single,secondary,no,2341,yes,no,cellular,18,243,1,-1,0,unknown,no
34,admin.,married,tertiary,no,79,yes,no,cellular,5,203,1,92,5,success,yes
29,services,married,secondary,no,191,yes,no,cellular,17,87,1,-1,0,unknown,no
48,blue-collar,married,primary,no,6489,yes,no,unknown,19,263,1,-1,0,unknown,no
49,management,married,tertiary,no,0,no,no,cellular,6,44,2,-1,0,unknown,no
46,management,single,tertiary,no,479,yes,no,unknown,26,34,3,-1,0,unknown,no
54,technician,married,secondary,no,-777,no,yes,cellular,12,117,2,-1,0,unknown,no
57,entrepreneur,married,unknown,no,618,yes,no,unknown,8,10,7,-1,0,unknown,no
25,technician,divorced,tertiary,no,174,no,yes,unknown,27,350,4,-1,0,unknown,no
37,admin.,single,secondary,no,115,no,no,cellular,4,187,1,83,9,failure,no
35,technician,single,tertiary,no,1362,yes,no,unknown,21,230,1,-1,0,unknown,no
37,management,married,tertiary,no,825,yes,no,cellular,11,214,5,-1,0,unknown,no
22,student,single,secondary,no,0,no,no,cellular,6,229,6,-1,0,unknown,yes
34,admin.,married,secondary,no,-297,yes,no,cellular,15,92,4,353,3,failure,no
48,unemployed,married,primary,no,9622,no,no,cellular,12,787,6,-1,0,unknown,no
60,retired,married,primary,no,22018,no,no,unknown,6,177,2,-1,0,unknown,no
49,management,married,tertiary,no,579,no,no,cellular,12,201,4,-1,0,unknown,no
35,admin.,single,tertiary,no,980,no,no,cellular,29,68,2,-1,0,unknown,no
30,student,single,tertiary,no,7529,no,no,cellular,19,328,1,-1,0,unknown,yes
34,blue-collar,married,secondary,no,175,yes,no,cellular,14,50,2,364,2,failure,no
50,management,married,secondary,no,628,no,yes,unknown,2,367,3,-1,0,unknown,no
54,blue-collar,married,primary,no,0,yes,no,cellular,12,77,4,341,2,failure,no
44,technician,married,secondary,no,13761,yes,no,unknown,29,65,1,-1,0,unknown,no
42,management,married,primary,no,5310,yes,no,cellular,22,545,2,186,1,success,yes
31,technician,single,tertiary,no,948,yes,no,unknown,8,91,2,-1,0,unknown,no
33,blue-collar,single,secondary,no,142,yes,no,cellular,14,123,1,360,3,other,no
42,technician,single,tertiary,no,35,yes,yes,cellular,17,38,1,115,5,other,no
33,technician,married,secondary,yes,-708,no,no,cellular,29,93,2,-1,0,unknown,no
33,services,single,secondary,no,200,yes,no,cellular,17,252,1,-1,0,unknown,no
33,technician,single,secondary,no,163,yes,no,cellular,20,627,2,-1,0,unknown,yes
52,entrepreneur,married,secondary,no,0,no,yes,cellular,20,199,2,-1,0,unknown,no
45,management,married,unknown,no,1525,no,no,cellular,29,36,2,-1,0,unknown,no
38,management,married,tertiary,no,4174,no,no,cellular,23,336,2,184,5,failure,yes
55,management,married,tertiary,no,568,no,no,cellular,12,940,10,-1,0,unknown,yes
45,technician,divorced,secondary,no,1738,no,no,cellular,7,114,2,-1,0,unknown,no
51,retired,married,primary,no,752,yes,no,unknown,30,214,2,-1,0,unknown,no
59,retired,married,secondary,no,667,no,no,cellular,20,486,1,-1,0,unknown,no
48,blue-collar,single,secondary,no,580,yes,no,unknown,12,185,2,-1,0,unknown,no
36,services,married,secondary,no,301,yes,no,unknown,5,210,1,-1,0,unknown,no
39,services,single,secondary,no,326,yes,no,unknown,27,115,1,-1,0,unknown,no
27,admin.,married,secondary,no,283,yes,no,cellular,18,483,1,-1,0,unknown,no
36,services,single,secondary,no,198,yes,no,cellular,11,496,1,-1,0,unknown,no
42,technician,married,secondary,no,419,no,no,cellular,6,198,2,-1,0,unknown,no
46,blue-collar,divorced,primary,no,274,yes,no,unknown,13,20,1,-1,0,unknown,no
38,services,married,secondary,no,1616,yes,no,telephone,12,168,5,288,3,failure,no
34,blue-collar,single,secondary,no,13683,yes,no,unknown,3,115,3,-1,0,unknown,no
33,technician,single,secondary,no,-409,yes,no,unknown,28,96,1,-1,0,unknown,no
42,admin.,married,secondary,no,1133,yes,no,cellular,4,161,4,212,3,failure,no
58,blue-collar,married,secondary,no,0,no,no,unknown,5,267,2,-1,0,unknown,no
29,admin.,single,secondary,no,488,yes,no,cellular,4,105,1,-1,0,unknown,no
32,services,single,secondary,no,659,yes,no,cellular,20,12,6,-1,0,unknown,no
36,management,married,tertiary,no,3007,yes,no,cellular,4,160,1,-1,0,unknown,no
29,management,single,tertiary,no,1377,no,no,cellular,8,548,2,-1,0,unknown,yes
35,technician,married,secondary,no,4323,yes,yes,cellular,20,126,1,-1,0,unknown,no
55,retired,married,secondary,no,85,no,no,unknown,3,228,2,-1,0,unknown,no
44,unknown,single,secondary,no,2023,no,no,cellular,30,67,21,-1,0,unknown,no
56,blue-collar,married,secondary,no,1316,no,no,cellular,30,76,5,-1,0,unknown,no
50,management,single,tertiary,no,0,no,no,cellular,22,128,4,-1,0,unknown,no
51,management,married,tertiary,no,2934,yes,no,cellular,18,727,4,-1,0,unknown,no
35,blue-collar,single,secondary,no,-482,yes,no,unknown,27,472,1,-1,0,unknown,no
48,retired,married,secondary,no,67,no,no,telephone,14,251,2,-1,0,unknown,no
55,services,single,secondary,no,987,no,no,cellular,18,63,4,-1,0,unknown,no
42,management,married,tertiary,no,877,yes,no,unknown,14,238,1,-1,0,unknown,no
26,student,single,secondary,no,-147,no,no,unknown,4,95,2,-1,0,unknown,no
28,blue-collar,married,secondary,no,1590,no,no,cellular,5,78,4,-1,0,unknown,no
59,retired,married,primary,no,3400,yes,no,cellular,5,515,3,-1,0,unknown,yes
35,technician,married,secondary,no,118,yes,no,unknown,7,236,1,-1,0,unknown,no
41,management,single,secondary,no,1286,yes,no,telephone,17,661,4,-1,0,unknown,no
29,admin.,married,secondary,no,7707,yes,no,cellular,29,961,2,334,2,failure,yes
45,blue-collar,married,secondary,no,1583,yes,no,cellular,7,84,7,-1,0,unknown,no
32,admin.,single,secondary,no,299,yes,no,cellular,20,177,2,348,2,failure,no
31,technician,single,secondary,no,1447,yes,no,cellular,18,236,3,178,15,failure,no
48,blue-collar,married,secondary,no,341,yes,yes,unknown,26,251,3,-1,0,unknown,no
32,technician,single,secondary,no,432,no,no,cellular,20,559,3,-1,0,unknown,no
40,blue-collar,married,secondary,no,475,yes,no,unknown,5,332,2,-1,0,unknown,no
48,admin.,single,secondary,no,-58,no,no,unknown,17,123,1,-1,0,unknown,no
29,admin.,single,secondary,no,405,yes,no,cellular,15,84,1,345,1,other,no
30,technician,married,tertiary,no,101,yes,yes,cellular,7,187,3,-1,0,unknown,no
32,blue-collar,divorced,secondary,no,-289,yes,no,unknown,12,161,2,-1,0,unknown,no
41,unemployed,married,secondary,no,0,no,no,cellular,5,532,2,-1,0,unknown,no
41,entrepreneur,divorced,tertiary,no,0,yes,no,cellular,17,176,1,-1,0,unknown,no
43,blue-collar,married,secondary,no,917,yes,no,cellular,8,87,2,-1,0,unknown,no
27,services,single,secondary,no,266,no,yes,cellular,7,232,1,-1,0,unknown,no
33,management,single,tertiary,no,729,yes,yes,unknown,18,178,5,-1,0,unknown,no
46,technician,divorced,secondary,no,447,no,yes,cellular,22,314,2,-1,0,unknown,no
48,housemaid,married,primary,no,5908,no,no,unknown,16,192,4,-1,0,unknown,no
42,unknown,single,unknown,yes,61,no,no,unknown,20,115,1,-1,0,unknown,no
30,student,single,secondary,no,1681,no,no,cellular,7,329,2,-1,0,unknown,yes
36,management,married,tertiary,no,-547,yes,no,cellular,30,267,1,259,2,failure,no
45,blue-collar,married,primary,no,528,yes,no,cellular,14,16,7,-1,0,unknown,no
29,admin.,single,secondary,no,596,yes,no,cellular,18,172,2,346,6,failure,no
53,entrepreneur,married,primary,no,27,yes,no,telephone,10,230,3,-1,0,unknown,yes
48,unemployed,divorced,secondary,no,201,no,no,cellular,10,594,1,91,1,success,yes
48,admin.,married,secondary,no,3754,yes,no,unknown,6,249,3,-1,0,unknown,no
31,management,married,tertiary,no,2229,yes,no,unknown,26,90,4,-1,0,unknown,no
35,technician,married,tertiary,no,1006,no,no,cellular,22,69,4,-1,0,unknown,no
36,management,divorced,tertiary,no,14930,no,no,cellular,23,190,1,-1,0,unknown,no
30,management,single,tertiary,no,347,no,no,cellular,22,229,2,-1,0,unknown,no
44,management,married,tertiary,no,1036,no,no,cellular,25,491,1,-1,0,unknown,no
41,entrepreneur,married,tertiary,no,10,yes,no,cellular,8,196,2,172,2,other,no
46,management,married,tertiary,no,1698,yes,no,cellular,6,90,1,-1,0,unknown,no
35,technician,married,secondary,no,-195,no,no,cellular,31,309,4,-1,0,unknown,no
31,management,married,tertiary,no,3739,no,no,cellular,11,117,3,-1,0,unknown,no
31,student,single,secondary,no,252,yes,no,unknown,6,175,3,-1,0,unknown,no
